Timestamp,Machine_ID,Run_ID,Mode,BENEFIT_TO_COST_RATIO,COST,NUM_IGSS,NUM_UC,NUM_D,NUM_ROUNDS,INITIAL_ENDOWMENT,ENDOWMENT_FRACTION,EXECUTION_ERROR_RATE,PERCEPTION_ERROR_RATE,POP_SIZE,MAX_GENS,PARSIMONY_TAX,CXPB,MUTPB,TOURNAMENT_SIZE,HOF_SIZE,INIT_METHOD,TREE_MIN_DEPTH,TREE_MAX_DEPTH,STATIC_DEPTH_LIMIT,SEED,CONFIG_GROUP,REPETITION,Best_Act_Raw,Best_Act_SymPy,Identified_Action,Best_Ass_Raw,Best_Ass_SymPy,Identified_Assessment,iGSS_Max_Fitness,iGSS_Avg_Fitness,UC_Fitness,D_Fitness,Control_Baseline
2026-05-04_12-35,Local_VSCode,DR3_Config_107_R1,Direct Reciprocity Mode 3 (Co-Evolution),5,1,10,10,0,100,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,106042,Config_107,1,"add(10, 10)",20,Unconditional Cooperator (ALL-C),"add(add(sub(add(10, 1), 10), -10), -10)",-19,Amnesia (Remember No One),419.17,400.8,380.83,0.0,409.6
2026-05-04_12-35,Local_VSCode,DR3_Config_107_R2,Direct Reciprocity Mode 3 (Co-Evolution),5,1,10,10,0,100,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,106043,Config_107,2,"sub(sub(mul(1, PartnerInMemory), add(-10, PartnerInMemory)), sub(add(sub(10, 1), sub(-10, 1)), PartnerInMemory))",PartnerInMemory + 12,Unconditional Cooperator (ALL-C),"mul(add(add(add(DonorAction, 0), DonorInMemory), DonorInMemory), mul(DonorAction, 0))",0,Amnesia (Remember No One),420.67,394.32,379.33,0.0,397.7
2026-05-04_12-35,Local_VSCode,DR3_Config_107_R3,Direct Reciprocity Mode 3 (Co-Evolution),5,1,10,10,0,100,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,106044,Config_107,3,"add(add(PartnerInMemory, 0), 1)",PartnerInMemory + 1,Unconditional Cooperator (ALL-C),"add(sub(DonorInMemory, DonorAction), sub(DonorAction, DonorAction))",-DonorAction + DonorInMemory,"Novel Mem: (False, False, True, False)",418.17,392.2,381.83,0.0,408.9
2026-05-04_12-35,Local_VSCode,DR3_Config_107_R4,Direct Reciprocity Mode 3 (Co-Evolution),5,1,10,10,0,100,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,106045,Config_107,4,"sub(sub(PartnerInMemory, mul(-10, 10)), add(add(1, PartnerInMemory), add(PartnerInMemory, PartnerInMemory)))",99 - 2*PartnerInMemory,Unconditional Cooperator (ALL-C),"mul(sub(add(add(DonorAction, DonorInMemory), add(0, 0)), add(DonorInMemory, sub(DonorAction, 1))), -1)",-1,Amnesia (Remember No One),419.0,391.22,381.0,0.0,402.8
2026-05-04_12-36,Local_VSCode,DR3_Config_107_R5,Direct Reciprocity Mode 3 (Co-Evolution),5,1,10,10,0,100,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,106046,Config_107,5,"mul(1, 1)",1,Unconditional Cooperator (ALL-C),"sub(-1, DonorAction)",-DonorAction - 1,Amnesia (Remember No One),417.5,407.7,382.5,0.0,411.5
2026-05-04_12-36,Local_VSCode,DR3_Config_108_R1,Direct Reciprocity Mode 3 (Co-Evolution),5,1,10,10,0,100,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,107042,Config_108,1,"add(1, add(PartnerInMemory, 1))",PartnerInMemory + 2,Unconditional Cooperator (ALL-C),"mul(-10, DonorInMemory)",-10*DonorInMemory,Amnesia (Remember No One),417.83,407.15,382.17,0.0,406.0
2026-05-04_12-36,Local_VSCode,DR3_Config_108_R2,Direct Reciprocity Mode 3 (Co-Evolution),5,1,10,10,0,100,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,107043,Config_108,2,"sub(sub(1, -10), add(1, -1))",11,Unconditional Cooperator (ALL-C),"mul(DonorAction, DonorInMemory)",DonorAction*DonorInMemory,"Novel Mem: (True, False, False, False)",416.17,392.35,383.83,0.0,395.6
2026-05-04_12-36,Local_VSCode,DR3_Config_108_R3,Direct Reciprocity Mode 3 (Co-Evolution),5,1,10,10,0,100,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,107044,Config_108,3,"sub(10, 1)",9,Unconditional Cooperator (ALL-C),"add(DonorInMemory, add(DonorInMemory, -10))",2*DonorInMemory - 10,Amnesia (Remember No One),413.67,393.83,386.33,0.0,396.3
2026-05-04_12-36,Local_VSCode,DR3_Config_108_R4,Direct Reciprocity Mode 3 (Co-Evolution),5,1,10,10,0,100,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,107045,Config_108,4,"sub(0, -10)",10,Unconditional Cooperator (ALL-C),"mul(1, mul(add(DonorAction, DonorInMemory), -1))",-DonorAction - DonorInMemory,Amnesia (Remember No One),421.0,377.75,379.0,0.0,399.4
2026-05-04_12-36,Local_VSCode,DR3_Config_108_R5,Direct Reciprocity Mode 3 (Co-Evolution),5,1,10,10,0,100,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,107046,Config_108,5,"add(PartnerInMemory, 1)",PartnerInMemory + 1,Unconditional Cooperator (ALL-C),"sub(add(sub(1, 10), add(DonorAction, DonorAction)), DonorInMemory)",2*DonorAction - DonorInMemory - 9,Amnesia (Remember No One),421.83,401.52,378.17,0.0,395.1
2026-05-04_12-38,Local_VSCode,DR3_Config_109_R1,Direct Reciprocity Mode 3 (Co-Evolution),5,1,10,10,0,100,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,108042,Config_109,1,"add(mul(add(-10, -1), sub(-1, 1)), sub(1, PartnerInMemory))",23 - PartnerInMemory,Unconditional Cooperator (ALL-C),"mul(1, sub(0, DonorInMemory))",-DonorInMemory,Amnesia (Remember No One),422.33,402.15,377.67,0.0,396.3
2026-05-04_12-39,Local_VSCode,DR3_Config_109_R2,Direct Reciprocity Mode 3 (Co-Evolution),5,1,10,10,0,100,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,108043,Config_109,2,"sub(10, mul(add(add(mul(PartnerInMemory, 10), sub(PartnerInMemory, PartnerInMemory)), sub(mul(PartnerInMemory, -10), mul(-1, -10))), 10))",110,Unconditional Cooperator (ALL-C),"sub(sub(DonorAction, DonorAction), -10)",10,Paranoid (Remember Everyone),423.0,399.14,377.0,0.0,398.7
2026-05-04_12-41,Local_VSCode,DR3_Config_109_R3,Direct Reciprocity Mode 3 (Co-Evolution),5,1,10,10,0,100,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,108044,Config_109,3,"sub(10, PartnerInMemory)",10 - PartnerInMemory,Unconditional Cooperator (ALL-C),"sub(add(mul(-1, DonorInMemory), sub(DonorInMemory, DonorAction)), DonorInMemory)",-DonorAction - DonorInMemory,Amnesia (Remember No One),422.67,381.39,377.33,0.0,405.8
2026-05-04_12-42,Local_VSCode,DR3_Config_109_R4,Direct Reciprocity Mode 3 (Co-Evolution),5,1,10,10,0,100,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,108045,Config_109,4,"sub(0, sub(mul(0, PartnerInMemory), add(10, 10)))",20,Unconditional Cooperator (ALL-C),"mul(DonorAction, 10)",10*DonorAction,"Novel Mem: (True, True, False, False)",422.67,384.68,377.33,0.0,401.3
2026-05-04_12-44,Local_VSCode,DR3_Config_109_R5,Direct Reciprocity Mode 3 (Co-Evolution),5,1,10,10,0,100,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,108046,Config_109,5,"add(1, PartnerInMemory)",PartnerInMemory + 1,Unconditional Cooperator (ALL-C),"sub(-1, DonorInMemory)",-DonorInMemory - 1,Amnesia (Remember No One),424.5,390.5,375.5,0.0,402.6
2026-05-04_12-45,Local_VSCode,DR3_Config_110_R1,Direct Reciprocity Mode 3 (Co-Evolution),5,1,10,10,0,100,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,109042,Config_110,1,"sub(sub(add(PartnerInMemory, 0), add(PartnerInMemory, -1)), add(sub(-1, -1), mul(PartnerInMemory, 0)))",1,Unconditional Cooperator (ALL-C),"sub(DonorAction, mul(add(DonorAction, 1), DonorInMemory))",DonorAction - DonorInMemory*(DonorAction + 1),"Novel Mem: (False, True, False, False)",424.17,391.65,375.83,0.0,403.1
2026-05-04_12-47,Local_VSCode,DR3_Config_110_R2,Direct Reciprocity Mode 3 (Co-Evolution),5,1,10,10,0,100,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,109043,Config_110,2,"sub(1, PartnerInMemory)",1 - PartnerInMemory,Tit-for-Tat,"mul(DonorInMemory, mul(0, sub(mul(DonorAction, -10), mul(10, DonorInMemory))))",0,Amnesia (Remember No One),421.83,390.88,378.17,0.0,403.1
2026-05-04_12-48,Local_VSCode,DR3_Config_110_R3,Direct Reciprocity Mode 3 (Co-Evolution),5,1,10,10,0,100,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,109044,Config_110,3,"add(sub(0, -1), 10)",11,Unconditional Cooperator (ALL-C),"mul(DonorInMemory, DonorInMemory)",DonorInMemory**2,Sticky Memory (Ignore actions entirely),421.83,395.15,378.17,0.0,397.0
2026-05-04_12-50,Local_VSCode,DR3_Config_110_R4,Direct Reciprocity Mode 3 (Co-Evolution),5,1,10,10,0,100,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,109045,Config_110,4,"mul(sub(add(sub(0, sub(mul(PartnerInMemory, PartnerInMemory), -1)), -10), sub(PartnerInMemory, PartnerInMemory)), add(add(sub(-10, add(1, PartnerInMemory)), -1), PartnerInMemory))",12*PartnerInMemory**2 + 132,Unconditional Cooperator (ALL-C),"add(mul(DonorInMemory, -1), DonorAction)",DonorAction - DonorInMemory,"Novel Mem: (False, True, False, False)",422.67,389.19,377.33,0.0,399.7
2026-05-04_12-51,Local_VSCode,DR3_Config_110_R5,Direct Reciprocity Mode 3 (Co-Evolution),5,1,10,10,0,100,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,109046,Config_110,5,"add(10, 10)",20,Unconditional Cooperator (ALL-C),"add(mul(add(mul(mul(DonorInMemory, sub(DonorAction, -10)), sub(DonorAction, -10)), DonorInMemory), DonorInMemory), DonorAction)",DonorAction + DonorInMemory**2*((DonorAction + 10)**2 + 1),"Novel Mem: (True, True, True, False)",420.83,402.71,379.17,0.0,405.9
2026-05-04_12-53,Local_VSCode,DR3_Config_111_R1,Direct Reciprocity Mode 3 (Co-Evolution),5,1,10,10,0,100,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,110042,Config_111,1,"add(-1, 10)",9,Unconditional Cooperator (ALL-C),"sub(-1, add(10, mul(add(DonorAction, -1), 0)))",-11,Amnesia (Remember No One),428.5,384.96,371.5,0.0,400.0
2026-05-04_12-54,Local_VSCode,DR3_Config_111_R2,Direct Reciprocity Mode 3 (Co-Evolution),5,1,10,10,0,100,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,110043,Config_111,2,"sub(10, -1)",11,Unconditional Cooperator (ALL-C),"mul(DonorInMemory, DonorInMemory)",DonorInMemory**2,Sticky Memory (Ignore actions entirely),423.17,383.44,376.83,0.0,397.8
2026-05-04_12-56,Local_VSCode,DR3_Config_111_R3,Direct Reciprocity Mode 3 (Co-Evolution),5,1,10,10,0,100,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,110044,Config_111,3,"mul(-1, -1)",1,Unconditional Cooperator (ALL-C),"sub(add(sub(-10, add(-1, 10)), add(-1, 10)), DonorAction)",-DonorAction - 10,Amnesia (Remember No One),424.67,392.91,375.33,0.0,395.9
2026-05-04_12-57,Local_VSCode,DR3_Config_111_R4,Direct Reciprocity Mode 3 (Co-Evolution),5,1,10,10,0,100,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,110045,Config_111,4,"sub(10, -1)",11,Unconditional Cooperator (ALL-C),"mul(mul(-1, -1), DonorAction)",DonorAction,"Novel Mem: (True, True, False, False)",423.0,383.01,377.0,0.0,395.2
2026-05-04_12-58,Local_VSCode,DR3_Config_111_R5,Direct Reciprocity Mode 3 (Co-Evolution),5,1,10,10,0,100,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,110046,Config_111,5,"add(10, 10)",20,Unconditional Cooperator (ALL-C),"mul(DonorAction, DonorInMemory)",DonorAction*DonorInMemory,"Novel Mem: (True, False, False, False)",420.83,401.54,379.17,0.0,395.3
2026-05-04_13-00,Local_VSCode,DR3_Config_112_R1,Direct Reciprocity Mode 3 (Co-Evolution),5,1,10,10,0,100,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,111042,Config_112,1,"add(sub(1, -1), PartnerInMemory)",PartnerInMemory + 2,Unconditional Cooperator (ALL-C),"sub(-10, -10)",0,Amnesia (Remember No One),426.83,396.67,373.17,0.0,402.0
2026-05-04_13-01,Local_VSCode,DR3_Config_112_R2,Direct Reciprocity Mode 3 (Co-Evolution),5,1,10,10,0,100,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,111043,Config_112,2,"add(PartnerInMemory, add(PartnerInMemory, 10))",2*PartnerInMemory + 10,Unconditional Cooperator (ALL-C),"mul(DonorInMemory, DonorInMemory)",DonorInMemory**2,Sticky Memory (Ignore actions entirely),421.83,386.42,378.17,0.0,415.2
2026-05-04_13-03,Local_VSCode,DR3_Config_112_R3,Direct Reciprocity Mode 3 (Co-Evolution),5,1,10,10,0,100,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,111044,Config_112,3,"add(1, PartnerInMemory)",PartnerInMemory + 1,Unconditional Cooperator (ALL-C),"mul(mul(DonorAction, DonorAction), 10)",10*DonorAction**2,"Novel Mem: (True, True, False, False)",422.5,382.64,377.5,0.0,395.9
2026-05-04_13-04,Local_VSCode,DR3_Config_112_R4,Direct Reciprocity Mode 3 (Co-Evolution),5,1,10,10,0,100,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,111045,Config_112,4,"sub(10, sub(PartnerInMemory, PartnerInMemory))",10,Unconditional Cooperator (ALL-C),"mul(DonorInMemory, DonorAction)",DonorAction*DonorInMemory,"Novel Mem: (True, False, False, False)",422.33,392.17,377.67,0.0,393.1
2026-05-04_13-06,Local_VSCode,DR3_Config_112_R5,Direct Reciprocity Mode 3 (Co-Evolution),5,1,10,10,0,100,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,111046,Config_112,5,"sub(10, add(-10, 0))",20,Unconditional Cooperator (ALL-C),"add(DonorInMemory, DonorInMemory)",2*DonorInMemory,Sticky Memory (Ignore actions entirely),424.17,402.77,375.83,0.0,401.3
2026-05-04_13-06,Local_VSCode,DR3_Config_113_R1,Direct Reciprocity Mode 3 (Co-Evolution),5,1,10,10,10,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,112042,Config_113,1,"sub(add(PartnerInMemory, sub(10, PartnerInMemory)), PartnerInMemory)",10 - PartnerInMemory,Unconditional Cooperator (ALL-C),"add(DonorInMemory, sub(DonorAction, DonorAction))",DonorInMemory,Sticky Memory (Ignore actions entirely),28.0,23.07,21.67,30.33,25.56
2026-05-04_13-06,Local_VSCode,DR3_Config_113_R2,Direct Reciprocity Mode 3 (Co-Evolution),5,1,10,10,10,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,112043,Config_113,2,"sub(mul(add(sub(PartnerInMemory, PartnerInMemory), mul(PartnerInMemory, PartnerInMemory)), sub(PartnerInMemory, PartnerInMemory)), sub(sub(PartnerInMemory, 10), sub(10, sub(10, PartnerInMemory))))",10,Unconditional Cooperator (ALL-C),"add(0, 0)",0,Amnesia (Remember No One),29.67,26.37,23.17,27.17,26.74
2026-05-04_13-06,Local_VSCode,DR3_Config_113_R3,Direct Reciprocity Mode 3 (Co-Evolution),5,1,10,10,10,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,112044,Config_113,3,"sub(10, add(mul(sub(0, PartnerInMemory), add(PartnerInMemory, 0)), mul(sub(PartnerInMemory, PartnerInMemory), mul(PartnerInMemory, PartnerInMemory))))",PartnerInMemory**2 + 10,Unconditional Cooperator (ALL-C),"sub(add(sub(DonorAction, -1), add(DonorAction, -1)), -1)",2*DonorAction + 1,Paranoid (Remember Everyone),27.17,25.08,20.17,32.67,21.54
2026-05-04_13-06,Local_VSCode,DR3_Config_113_R4,Direct Reciprocity Mode 3 (Co-Evolution),5,1,10,10,10,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,112045,Config_113,4,"sub(PartnerInMemory, -10)",PartnerInMemory + 10,Unconditional Cooperator (ALL-C),"mul(add(DonorAction, 10), sub(10, DonorInMemory))",-(DonorAction + 10)*(DonorInMemory - 10),Paranoid (Remember Everyone),28.0,23.7,20.67,31.33,21.08
2026-05-04_13-06,Local_VSCode,DR3_Config_113_R5,Direct Reciprocity Mode 3 (Co-Evolution),5,1,10,10,10,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,112046,Config_113,5,"mul(add(1, PartnerInMemory), sub(add(0, 1), add(PartnerInMemory, -1)))",-PartnerInMemory**2 + PartnerInMemory + 2,Unconditional Cooperator (ALL-C),"mul(DonorInMemory, DonorInMemory)",DonorInMemory**2,Sticky Memory (Ignore actions entirely),28.5,21.02,21.33,30.17,23.7
2026-05-04_13-06,Local_VSCode,DR3_Config_114_R1,Direct Reciprocity Mode 3 (Co-Evolution),5,1,10,10,10,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,113042,Config_114,1,"sub(sub(PartnerInMemory, -10), PartnerInMemory)",10,Unconditional Cooperator (ALL-C),"mul(DonorInMemory, DonorAction)",DonorAction*DonorInMemory,"Novel Mem: (True, False, False, False)",28.0,24.2,21.5,30.5,22.8
2026-05-04_13-06,Local_VSCode,DR3_Config_114_R2,Direct Reciprocity Mode 3 (Co-Evolution),5,1,10,10,10,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,113043,Config_114,2,"mul(sub(PartnerInMemory, -1), add(PartnerInMemory, 10))",(PartnerInMemory + 1)*(PartnerInMemory + 10),Unconditional Cooperator (ALL-C),"sub(DonorInMemory, DonorInMemory)",0,Amnesia (Remember No One),28.5,23.47,21.67,29.83,21.84
2026-05-04_13-06,Local_VSCode,DR3_Config_114_R3,Direct Reciprocity Mode 3 (Co-Evolution),5,1,10,10,10,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,113044,Config_114,3,"add(sub(PartnerInMemory, -1), sub(PartnerInMemory, 0))",2*PartnerInMemory + 1,Unconditional Cooperator (ALL-C),"sub(DonorAction, DonorAction)",0,Amnesia (Remember No One),28.83,24.62,21.67,29.5,23.48
2026-05-04_13-06,Local_VSCode,DR3_Config_114_R4,Direct Reciprocity Mode 3 (Co-Evolution),5,1,10,10,10,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,113045,Config_114,4,"add(0, 10)",10,Unconditional Cooperator (ALL-C),"mul(0, 0)",0,Amnesia (Remember No One),28.5,22.1,19.83,31.67,21.48
2026-05-04_13-06,Local_VSCode,DR3_Config_114_R5,Direct Reciprocity Mode 3 (Co-Evolution),5,1,10,10,10,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,113046,Config_114,5,"add(add(10, PartnerInMemory), sub(sub(10, -10), -10))",PartnerInMemory + 40,Unconditional Cooperator (ALL-C),"mul(DonorInMemory, mul(mul(mul(DonorInMemory, DonorAction), sub(DonorAction, DonorAction)), sub(DonorAction, DonorAction)))",0,Amnesia (Remember No One),28.5,25.45,18.67,32.83,22.48
2026-05-04_13-06,Local_VSCode,DR3_Config_115_R1,Direct Reciprocity Mode 3 (Co-Evolution),5,1,10,10,10,10,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,114042,Config_115,1,"sub(10, 0)",10,Unconditional Cooperator (ALL-C),"sub(DonorInMemory, -10)",DonorInMemory + 10,Paranoid (Remember Everyone),26.5,23.23,21.17,32.33,23.64
2026-05-04_13-06,Local_VSCode,DR3_Config_115_R2,Direct Reciprocity Mode 3 (Co-Evolution),5,1,10,10,10,10,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,114043,Config_115,2,"add(sub(PartnerInMemory, -10), sub(PartnerInMemory, 0))",2*PartnerInMemory + 10,Unconditional Cooperator (ALL-C),"add(DonorInMemory, DonorInMemory)",2*DonorInMemory,Sticky Memory (Ignore actions entirely),27.67,23.32,18.33,34.0,23.74
2026-05-04_13-06,Local_VSCode,DR3_Config_115_R3,Direct Reciprocity Mode 3 (Co-Evolution),5,1,10,10,10,10,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,114044,Config_115,3,"add(10, 10)",20,Unconditional Cooperator (ALL-C),"sub(0, 0)",0,Amnesia (Remember No One),27.17,24.17,19.67,33.17,21.56
2026-05-04_13-06,Local_VSCode,DR3_Config_115_R4,Direct Reciprocity Mode 3 (Co-Evolution),5,1,10,10,10,10,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,114045,Config_115,4,"add(10, 10)",20,Unconditional Cooperator (ALL-C),"sub(0, 0)",0,Amnesia (Remember No One),27.17,23.37,18.67,34.17,21.64
2026-05-04_13-06,Local_VSCode,DR3_Config_115_R5,Direct Reciprocity Mode 3 (Co-Evolution),5,1,10,10,10,10,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,114046,Config_115,5,"add(10, 10)",20,Unconditional Cooperator (ALL-C),"mul(10, -1)",-10,Amnesia (Remember No One),28.33,21.58,20.33,31.33,23.06
2026-05-04_13-06,Local_VSCode,DR3_Config_116_R1,Direct Reciprocity Mode 3 (Co-Evolution),5,1,10,10,10,10,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,115042,Config_116,1,"mul(-10, -10)",100,Unconditional Cooperator (ALL-C),"add(DonorAction, DonorAction)",2*DonorAction,"Novel Mem: (True, True, False, False)",27.17,24.27,18.0,34.83,24.46
2026-05-04_13-07,Local_VSCode,DR3_Config_116_R2,Direct Reciprocity Mode 3 (Co-Evolution),5,1,10,10,10,10,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,115043,Config_116,2,"sub(PartnerInMemory, -10)",PartnerInMemory + 10,Unconditional Cooperator (ALL-C),"add(DonorAction, DonorAction)",2*DonorAction,"Novel Mem: (True, True, False, False)",27.0,24.83,23.0,30.0,23.44
2026-05-04_13-07,Local_VSCode,DR3_Config_116_R3,Direct Reciprocity Mode 3 (Co-Evolution),5,1,10,10,10,10,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,115044,Config_116,3,"sub(sub(PartnerInMemory, -10), PartnerInMemory)",10,Unconditional Cooperator (ALL-C),"add(DonorInMemory, DonorInMemory)",2*DonorInMemory,Sticky Memory (Ignore actions entirely),26.67,23.28,24.67,28.67,21.66
2026-05-04_13-07,Local_VSCode,DR3_Config_116_R4,Direct Reciprocity Mode 3 (Co-Evolution),5,1,10,10,10,10,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,115045,Config_116,4,"add(PartnerInMemory, 1)",PartnerInMemory + 1,Unconditional Cooperator (ALL-C),"sub(DonorInMemory, DonorAction)",-DonorAction + DonorInMemory,"Novel Mem: (False, False, True, False)",27.0,24.2,21.83,31.17,24.02
2026-05-04_13-07,Local_VSCode,DR3_Config_116_R5,Direct Reciprocity Mode 3 (Co-Evolution),5,1,10,10,10,10,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,115046,Config_116,5,"add(1, 1)",2,Unconditional Cooperator (ALL-C),"mul(-10, -10)",100,Paranoid (Remember Everyone),26.83,23.0,18.83,34.33,24.16
2026-05-04_13-07,Local_VSCode,DR3_Config_117_R1,Direct Reciprocity Mode 3 (Co-Evolution),5,1,10,10,10,10,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,116042,Config_117,1,"add(add(10, -1), mul(add(-10, -10), -10))",209,Unconditional Cooperator (ALL-C),"mul(DonorAction, -10)",-10*DonorAction,Amnesia (Remember No One),30.67,24.0,16.33,33.0,23.82
2026-05-04_13-07,Local_VSCode,DR3_Config_117_R2,Direct Reciprocity Mode 3 (Co-Evolution),5,1,10,10,10,10,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,116043,Config_117,2,"sub(sub(PartnerInMemory, -10), mul(1, PartnerInMemory))",10,Unconditional Cooperator (ALL-C),"add(add(DonorAction, DonorAction), DonorInMemory)",2*DonorAction + DonorInMemory,"Novel Mem: (True, True, True, False)",29.67,23.35,20.67,29.67,23.08
2026-05-04_13-08,Local_VSCode,DR3_Config_117_R3,Direct Reciprocity Mode 3 (Co-Evolution),5,1,10,10,10,10,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,116044,Config_117,3,"mul(10, 1)",10,Unconditional Cooperator (ALL-C),"mul(DonorAction, 0)",0,Amnesia (Remember No One),29.5,23.94,18.17,32.33,24.14
2026-05-04_13-08,Local_VSCode,DR3_Config_117_R4,Direct Reciprocity Mode 3 (Co-Evolution),5,1,10,10,10,10,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,116045,Config_117,4,"add(PartnerInMemory, 1)",PartnerInMemory + 1,Unconditional Cooperator (ALL-C),"add(add(DonorAction, 10), DonorInMemory)",DonorAction + DonorInMemory + 10,Paranoid (Remember Everyone),29.67,23.52,18.17,32.17,24.44
2026-05-04_13-08,Local_VSCode,DR3_Config_117_R5,Direct Reciprocity Mode 3 (Co-Evolution),5,1,10,10,10,10,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,116046,Config_117,5,"mul(1, 10)",10,Unconditional Cooperator (ALL-C),"add(DonorInMemory, add(DonorInMemory, DonorAction))",DonorAction + 2*DonorInMemory,"Novel Mem: (True, True, True, False)",29.17,23.58,20.5,30.33,24.38
