Timestamp,Machine_ID,Run_ID,Mode,BENEFIT_TO_COST_RATIO,COST,NUM_IGSS,NUM_UC,NUM_D,NUM_ROUNDS,INITIAL_ENDOWMENT,ENDOWMENT_FRACTION,EXECUTION_ERROR_RATE,PERCEPTION_ERROR_RATE,POP_SIZE,MAX_GENS,PARSIMONY_TAX,CXPB,MUTPB,TOURNAMENT_SIZE,HOF_SIZE,INIT_METHOD,TREE_MIN_DEPTH,TREE_MAX_DEPTH,STATIC_DEPTH_LIMIT,SEED,CONFIG_GROUP,REPETITION,Best_Act_Raw,Best_Act_SymPy,Identified_Action,Best_Ass_Raw,Best_Ass_SymPy,Identified_Assessment,iGSS_Max_Fitness,iGSS_Avg_Fitness,UC_Fitness,D_Fitness,Control_Baseline
2026-05-03_00-19,Local_VSCode,IR3_Config_13_R3,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,0,100,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,12044,Config_13,3,"add(10, PartnerStanding)",PartnerStanding + 10,Unconditional Cooperator (ALL-C),"mul(DonorAction, RecipientStanding)",DonorAction*RecipientStanding,Shunning,100.0,90.51,0.0,0.0,100.0
2026-05-03_00-21,Local_VSCode,IR3_Config_13_R4,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,0,100,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,12045,Config_13,4,"sub(PartnerStanding, 0)",PartnerStanding,Strict Discriminator,"add(RecipientStanding, 0)",RecipientStanding,"Novel Ass: (True, False, True, False)",100.0,88.0,0.0,0.0,100.0
2026-05-03_00-22,Local_VSCode,IR3_Config_13_R5,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,0,100,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,12046,Config_13,5,"sub(0, -1)",1,Unconditional Cooperator (ALL-C),"add(0, DonorAction)",DonorAction,Image Scoring,100.0,88.5,0.0,0.0,100.0
2026-05-03_00-23,Local_VSCode,IR3_Config_14_R1,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,0,100,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,13042,Config_14,1,"add(10, PartnerStanding)",PartnerStanding + 10,Unconditional Cooperator (ALL-C),"add(DonorAction, RecipientStanding)",DonorAction + RecipientStanding,"Novel Ass: (True, True, True, False)",100.0,92.51,0.0,0.0,100.0
2026-05-03_00-25,Local_VSCode,IR3_Config_14_R2,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,0,100,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,13043,Config_14,2,"mul(1, 10)",10,Unconditional Cooperator (ALL-C),"sub(RecipientStanding, DonorAction)",-DonorAction + RecipientStanding,"Novel Ass: (False, False, True, False)",100.0,92.0,0.0,0.0,100.0
2026-05-03_00-26,Local_VSCode,IR3_Config_14_R3,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,0,100,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,13044,Config_14,3,"add(-1, 10)",9,Unconditional Cooperator (ALL-C),"add(RecipientStanding, DonorAction)",DonorAction + RecipientStanding,"Novel Ass: (True, True, True, False)",100.0,91.01,0.0,0.0,100.0
2026-05-03_00-28,Local_VSCode,IR3_Config_14_R4,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,0,100,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,13045,Config_14,4,"sub(10, -10)",20,Unconditional Cooperator (ALL-C),"sub(DonorAction, RecipientStanding)",DonorAction - RecipientStanding,"Novel Ass: (False, True, False, False)",100.0,82.0,0.0,0.0,100.0
2026-05-03_00-29,Local_VSCode,IR3_Config_14_R5,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,0,100,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,13046,Config_14,5,"mul(PartnerStanding, PartnerStanding)",PartnerStanding**2,Strict Discriminator,"add(RecipientStanding, DonorAction)",DonorAction + RecipientStanding,"Novel Ass: (True, True, True, False)",100.0,92.01,0.0,0.0,100.0
2026-05-03_00-30,Local_VSCode,IR3_Config_15_R1,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,0,100,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,14042,Config_15,1,"add(PartnerStanding, PartnerStanding)",2*PartnerStanding,Strict Discriminator,"add(RecipientStanding, RecipientStanding)",2*RecipientStanding,"Novel Ass: (True, False, True, False)",100.0,93.52,0.0,0.0,100.0
2026-05-03_00-32,Local_VSCode,IR3_Config_15_R2,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,0,100,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,14043,Config_15,2,"sub(10, 0)",10,Unconditional Cooperator (ALL-C),"add(DonorAction, RecipientStanding)",DonorAction + RecipientStanding,"Novel Ass: (True, True, True, False)",100.0,82.49,0.0,0.0,100.0
2026-05-03_00-33,Local_VSCode,IR3_Config_15_R3,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,0,100,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,14044,Config_15,3,"mul(PartnerStanding, PartnerStanding)",PartnerStanding**2,Strict Discriminator,"mul(DonorAction, RecipientStanding)",DonorAction*RecipientStanding,Shunning,100.0,92.53,0.0,0.0,100.0
2026-05-03_00-35,Local_VSCode,IR3_Config_15_R4,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,0,100,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,14045,Config_15,4,"mul(1, PartnerStanding)",PartnerStanding,Strict Discriminator,"mul(-1, -10)",10,Unconditional Good,100.0,92.02,0.0,0.0,100.0
2026-05-03_00-36,Local_VSCode,IR3_Config_15_R5,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,0,100,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,14046,Config_15,5,"add(PartnerStanding, 1)",PartnerStanding + 1,Unconditional Cooperator (ALL-C),"mul(DonorAction, DonorAction)",DonorAction**2,Image Scoring,100.0,96.01,0.0,0.0,100.0
2026-05-03_00-37,Local_VSCode,IR3_Config_16_R1,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,0,100,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,15042,Config_16,1,"add(PartnerStanding, 1)",PartnerStanding + 1,Unconditional Cooperator (ALL-C),"mul(RecipientStanding, RecipientStanding)",RecipientStanding**2,"Novel Ass: (True, False, True, False)",100.0,93.49,0.0,0.0,100.0
2026-05-03_00-39,Local_VSCode,IR3_Config_16_R2,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,0,100,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,15043,Config_16,2,"add(PartnerStanding, 1)",PartnerStanding + 1,Unconditional Cooperator (ALL-C),"mul(0, DonorAction)",0,Unconditional Bad,100.0,93.5,0.0,0.0,100.0
2026-05-03_00-40,Local_VSCode,IR3_Config_16_R3,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,0,100,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,15044,Config_16,3,"mul(1, PartnerStanding)",PartnerStanding,Strict Discriminator,"add(RecipientStanding, 1)",RecipientStanding + 1,Unconditional Good,100.0,89.02,0.0,0.0,100.0
2026-05-03_00-41,Local_VSCode,IR3_Config_16_R4,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,0,100,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,15045,Config_16,4,"mul(PartnerStanding, PartnerStanding)",PartnerStanding**2,Strict Discriminator,"sub(DonorAction, -1)",DonorAction + 1,Unconditional Good,100.0,94.01,0.0,0.0,100.0
2026-05-03_00-43,Local_VSCode,IR3_Config_16_R5,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,0,100,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,15046,Config_16,5,"add(PartnerStanding, 1)",PartnerStanding + 1,Unconditional Cooperator (ALL-C),"mul(DonorAction, -10)",-10*DonorAction,Unconditional Bad,100.0,95.01,0.0,0.0,100.0
2026-05-03_00-43,Local_VSCode,IR3_Config_17_R1,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,16042,Config_17,1,"sub(mul(PartnerStanding, PartnerStanding), -10)",PartnerStanding**2 + 10,Unconditional Cooperator (ALL-C),"sub(RecipientStanding, RecipientStanding)",0,Unconditional Bad,1.07,0.14,0.0,8.93,4.76
2026-05-03_00-43,Local_VSCode,IR3_Config_17_R2,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,16043,Config_17,2,"mul(PartnerStanding, mul(10, PartnerStanding))",10*PartnerStanding**2,Strict Discriminator,"mul(DonorAction, DonorAction)",DonorAction**2,Image Scoring,1.37,0.51,0.0,0.47,3.94
2026-05-03_00-43,Local_VSCode,IR3_Config_17_R3,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,16044,Config_17,3,"add(PartnerStanding, PartnerStanding)",2*PartnerStanding,Strict Discriminator,"mul(DonorAction, DonorAction)",DonorAction**2,Image Scoring,1.57,0.97,0.0,0.27,4.36
2026-05-03_00-43,Local_VSCode,IR3_Config_17_R4,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,16045,Config_17,4,"add(PartnerStanding, PartnerStanding)",2*PartnerStanding,Strict Discriminator,"sub(DonorAction, add(-1, RecipientStanding))",DonorAction - RecipientStanding + 1,Simple Standing,3.5,1.33,0.0,3.27,3.58
2026-05-03_00-43,Local_VSCode,IR3_Config_17_R5,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,16046,Config_17,5,"mul(PartnerStanding, PartnerStanding)",PartnerStanding**2,Strict Discriminator,"mul(RecipientStanding, DonorAction)",DonorAction*RecipientStanding,Shunning,0.97,0.96,0.0,0.2,4.26
2026-05-03_00-43,Local_VSCode,IR3_Config_18_R1,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,17042,Config_18,1,"mul(PartnerStanding, 1)",PartnerStanding,Strict Discriminator,"sub(mul(mul(DonorAction, -1), mul(10, -1)), mul(add(RecipientStanding, -1), add(1, 10)))",10*DonorAction - 11*RecipientStanding + 11,Simple Standing,3.47,1.49,0.0,3.07,3.86
2026-05-03_00-43,Local_VSCode,IR3_Config_18_R2,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,17043,Config_18,2,"add(1, 0)",1,Unconditional Cooperator (ALL-C),"sub(DonorAction, DonorAction)",0,Unconditional Bad,0.8,-0.05,0.0,9.2,4.44
2026-05-03_00-43,Local_VSCode,IR3_Config_18_R3,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,17044,Config_18,3,"add(PartnerStanding, 0)",PartnerStanding,Strict Discriminator,"mul(DonorAction, DonorAction)",DonorAction**2,Image Scoring,1.2,0.72,0.0,0.6,4.46
2026-05-03_00-43,Local_VSCode,IR3_Config_18_R4,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,17045,Config_18,4,"mul(PartnerStanding, 1)",PartnerStanding,Strict Discriminator,"add(DonorAction, DonorAction)",2*DonorAction,Image Scoring,1.17,0.38,0.0,0.73,4.42
2026-05-03_00-43,Local_VSCode,IR3_Config_18_R5,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,17046,Config_18,5,"add(mul(10, PartnerStanding), mul(0, PartnerStanding))",10*PartnerStanding,Strict Discriminator,"mul(RecipientStanding, DonorAction)",DonorAction*RecipientStanding,Shunning,1.23,0.67,0.0,0.2,4.0
2026-05-03_00-43,Local_VSCode,IR3_Config_19_R1,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,18042,Config_19,1,"mul(PartnerStanding, PartnerStanding)",PartnerStanding**2,Strict Discriminator,"mul(RecipientStanding, RecipientStanding)",RecipientStanding**2,"Novel Ass: (True, False, True, False)",0.73,0.11,0.0,9.27,4.8
2026-05-03_00-43,Local_VSCode,IR3_Config_19_R2,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,18043,Config_19,2,"mul(PartnerStanding, PartnerStanding)",PartnerStanding**2,Strict Discriminator,"add(DonorAction, DonorAction)",2*DonorAction,Image Scoring,1.1,0.57,0.0,0.27,3.88
2026-05-03_00-43,Local_VSCode,IR3_Config_19_R3,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,18044,Config_19,3,"add(PartnerStanding, PartnerStanding)",2*PartnerStanding,Strict Discriminator,"mul(DonorAction, DonorAction)",DonorAction**2,Image Scoring,1.1,0.48,0.0,0.67,3.82
2026-05-03_00-44,Local_VSCode,IR3_Config_19_R4,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,18045,Config_19,4,"add(PartnerStanding, PartnerStanding)",2*PartnerStanding,Strict Discriminator,"add(RecipientStanding, RecipientStanding)",2*RecipientStanding,"Novel Ass: (True, False, True, False)",0.8,0.15,0.0,9.2,3.92
2026-05-03_00-44,Local_VSCode,IR3_Config_19_R5,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,18046,Config_19,5,"mul(PartnerStanding, PartnerStanding)",PartnerStanding**2,Strict Discriminator,"mul(RecipientStanding, DonorAction)",DonorAction*RecipientStanding,Shunning,1.23,0.46,0.0,0.67,4.28
2026-05-03_00-44,Local_VSCode,IR3_Config_20_R1,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,19042,Config_20,1,"add(PartnerStanding, PartnerStanding)",2*PartnerStanding,Strict Discriminator,"add(DonorAction, DonorAction)",2*DonorAction,Image Scoring,1.03,0.25,0.0,0.6,4.7
2026-05-03_00-44,Local_VSCode,IR3_Config_20_R2,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,19043,Config_20,2,"sub(PartnerStanding, -1)",PartnerStanding + 1,Unconditional Cooperator (ALL-C),"sub(1, 1)",0,Unconditional Bad,1.53,0.16,0.0,8.47,4.52
2026-05-03_00-44,Local_VSCode,IR3_Config_20_R3,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,19044,Config_20,3,"add(10, 10)",20,Unconditional Cooperator (ALL-C),"sub(DonorAction, DonorAction)",0,Unconditional Bad,1.27,-0.13,0.0,8.73,4.66
2026-05-03_00-44,Local_VSCode,IR3_Config_20_R4,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,19045,Config_20,4,"add(PartnerStanding, PartnerStanding)",2*PartnerStanding,Strict Discriminator,"mul(RecipientStanding, RecipientStanding)",RecipientStanding**2,"Novel Ass: (True, False, True, False)",0.6,0.26,0.0,9.4,4.7
2026-05-03_00-44,Local_VSCode,IR3_Config_20_R5,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,10,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,19046,Config_20,5,"mul(PartnerStanding, PartnerStanding)",PartnerStanding**2,Strict Discriminator,"sub(1, RecipientStanding)",1 - RecipientStanding,"Novel Ass: (False, True, False, True)",1.03,0.3,0.0,3.73,4.38
2026-05-03_00-45,Local_VSCode,IR3_Config_21_R1,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,20042,Config_21,1,"mul(PartnerStanding, PartnerStanding)",PartnerStanding**2,Strict Discriminator,"add(DonorAction, sub(1, RecipientStanding))",DonorAction - RecipientStanding + 1,Simple Standing,4.23,1.98,0.0,2.87,4.28
2026-05-03_00-45,Local_VSCode,IR3_Config_21_R2,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,20043,Config_21,2,"add(PartnerStanding, PartnerStanding)",2*PartnerStanding,Strict Discriminator,"add(add(sub(RecipientStanding, 0), add(10, DonorAction)), add(add(DonorAction, -1), mul(RecipientStanding, -10)))",2*DonorAction - 9*RecipientStanding + 9,Simple Standing,4.2,1.72,0.0,2.53,4.38
2026-05-03_00-45,Local_VSCode,IR3_Config_21_R3,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,20044,Config_21,3,"add(PartnerStanding, PartnerStanding)",2*PartnerStanding,Strict Discriminator,"add(DonorAction, sub(1, RecipientStanding))",DonorAction - RecipientStanding + 1,Simple Standing,4.23,2.39,0.0,2.2,3.66
2026-05-03_00-46,Local_VSCode,IR3_Config_21_R4,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,20045,Config_21,4,"add(PartnerStanding, PartnerStanding)",2*PartnerStanding,Strict Discriminator,"sub(DonorAction, add(sub(RecipientStanding, DonorAction), add(RecipientStanding, -1)))",2*DonorAction - 2*RecipientStanding + 1,Simple Standing,4.4,2.31,0.0,2.4,4.7
2026-05-03_00-46,Local_VSCode,IR3_Config_21_R5,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,20046,Config_21,5,"add(PartnerStanding, PartnerStanding)",2*PartnerStanding,Strict Discriminator,"sub(DonorAction, add(-1, RecipientStanding))",DonorAction - RecipientStanding + 1,Simple Standing,4.23,2.42,0.0,2.47,4.34
2026-05-03_00-46,Local_VSCode,IR3_Config_22_R1,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,21042,Config_22,1,"mul(PartnerStanding, PartnerStanding)",PartnerStanding**2,Strict Discriminator,"add(sub(DonorAction, RecipientStanding), 1)",DonorAction - RecipientStanding + 1,Simple Standing,3.97,2.14,0.0,2.73,4.66
2026-05-03_00-47,Local_VSCode,IR3_Config_22_R2,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,21043,Config_22,2,"mul(PartnerStanding, PartnerStanding)",PartnerStanding**2,Strict Discriminator,"mul(DonorAction, RecipientStanding)",DonorAction*RecipientStanding,Shunning,1.63,0.6,0.0,0.53,4.58
2026-05-03_00-47,Local_VSCode,IR3_Config_22_R3,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,21044,Config_22,3,"mul(PartnerStanding, PartnerStanding)",PartnerStanding**2,Strict Discriminator,"add(sub(DonorAction, RecipientStanding), add(1, DonorAction))",2*DonorAction - RecipientStanding + 1,Simple Standing,4.5,2.42,0.0,2.87,4.48
2026-05-03_00-48,Local_VSCode,IR3_Config_22_R4,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,21045,Config_22,4,"add(PartnerStanding, PartnerStanding)",2*PartnerStanding,Strict Discriminator,"sub(DonorAction, sub(RecipientStanding, 1))",DonorAction - RecipientStanding + 1,Simple Standing,4.27,1.96,0.0,2.47,3.8
2026-05-03_00-48,Local_VSCode,IR3_Config_22_R5,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,100,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,10,17,21046,Config_22,5,"mul(PartnerStanding, PartnerStanding)",PartnerStanding**2,Strict Discriminator,"add(add(DonorAction, sub(DonorAction, -1)), mul(-1, RecipientStanding))",2*DonorAction - RecipientStanding + 1,Simple Standing,4.13,2.42,0.0,2.53,3.88
2026-05-03_00-48,Local_VSCode,IR3_Config_23_R1,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,22042,Config_23,1,"mul(PartnerStanding, PartnerStanding)",PartnerStanding**2,Strict Discriminator,"add(DonorAction, sub(1, RecipientStanding))",DonorAction - RecipientStanding + 1,Simple Standing,4.23,2.48,0.0,2.07,4.84
2026-05-03_00-48,Local_VSCode,IR3_Config_23_R2,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,22043,Config_23,2,"mul(PartnerStanding, PartnerStanding)",PartnerStanding**2,Strict Discriminator,"mul(DonorAction, DonorAction)",DonorAction**2,Image Scoring,1.83,0.75,0.0,0.27,4.24
2026-05-03_00-49,Local_VSCode,IR3_Config_23_R3,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,22044,Config_23,3,"mul(PartnerStanding, PartnerStanding)",PartnerStanding**2,Strict Discriminator,"mul(RecipientStanding, DonorAction)",DonorAction*RecipientStanding,Shunning,1.73,0.67,0.0,0.53,4.78
2026-05-03_00-49,Local_VSCode,IR3_Config_23_R4,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,22045,Config_23,4,"mul(PartnerStanding, PartnerStanding)",PartnerStanding**2,Strict Discriminator,"mul(DonorAction, 10)",10*DonorAction,Image Scoring,1.57,0.61,0.0,0.4,4.26
2026-05-03_00-49,Local_VSCode,IR3_Config_23_R5,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,3,17,22046,Config_23,5,"add(PartnerStanding, PartnerStanding)",2*PartnerStanding,Strict Discriminator,"mul(DonorAction, DonorAction)",DonorAction**2,Image Scoring,1.53,0.69,0.0,0.07,4.2
2026-05-03_00-50,Local_VSCode,IR3_Config_24_R1,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,23042,Config_24,1,"mul(PartnerStanding, PartnerStanding)",PartnerStanding**2,Strict Discriminator,"mul(DonorAction, DonorAction)",DonorAction**2,Image Scoring,1.47,0.66,0.0,0.6,4.4
2026-05-03_00-50,Local_VSCode,IR3_Config_24_R2,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,23043,Config_24,2,"mul(-10, -10)",100,Unconditional Cooperator (ALL-C),"add(RecipientStanding, RecipientStanding)",2*RecipientStanding,"Novel Ass: (True, False, True, False)",1.27,-0.2,0.0,8.73,4.1
2026-05-03_00-51,Local_VSCode,IR3_Config_24_R3,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,23044,Config_24,3,"add(PartnerStanding, PartnerStanding)",2*PartnerStanding,Strict Discriminator,"mul(DonorAction, RecipientStanding)",DonorAction*RecipientStanding,Shunning,1.63,0.68,0.0,0.33,4.5
2026-05-03_00-51,Local_VSCode,IR3_Config_24_R4,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,23045,Config_24,4,"sub(PartnerStanding, 0)",PartnerStanding,Strict Discriminator,"mul(DonorAction, DonorAction)",DonorAction**2,Image Scoring,1.67,0.7,0.0,0.47,4.14
2026-05-03_00-51,Local_VSCode,IR3_Config_24_R5,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,10,1,0.5,0.0,0.0,100,100,0.5,0.5,0.2,3,1,genHalfAndHalf,1,10,17,23046,Config_24,5,"mul(PartnerStanding, PartnerStanding)",PartnerStanding**2,Strict Discriminator,"mul(DonorAction, 1)",DonorAction,Image Scoring,1.57,0.73,0.0,0.53,4.48
2026-05-03_00-52,Local_VSCode,IR3_Config_25_R1,Indirect Reciprocity Mode 3 (Co-Evolution),2,1,10,0,10,100,1,0.5,0.0,0.0,10,100,0.1,0.5,0.2,3,1,genHalfAndHalf,1,3,17,24042,Config_25,1,"add(PartnerStanding, PartnerStanding)",2*PartnerStanding,Strict Discriminator,"add(DonorAction, sub(1, RecipientStanding))",DonorAction - RecipientStanding + 1,Simple Standing,33.33,14.6,0.0,32.67,46.76
